time,lat,lon,speed,ax,ay,az,acc_mag,gx,gy,gz,label,road_label,source
1063316,12.97461,79.172367,11.37,-6512,204,19872,20912.774660479656,-331,-794,600,0,rough,test3
1063545,12.974675,79.172361,13.85,-2348,24,18516,18664.295754193354,395,229,1189,0,rough,test3
1063770,12.974675,79.172361,13.85,-3724,-2724,13704,14459.874411626126,855,802,1623,0,rough,test3
1063995,12.974675,79.172361,13.85,-4004,1032,10188,10995.107275511231,-1760,-319,1178,0,rough,test3
1064221,12.974675,79.172361,13.85,-1664,2984,16104,16462.441131253894,-814,867,684,0,rough,test3
1064446,12.974675,79.172361,13.85,-904,872,15604,15654.469521513656,1617,262,275,0,rough,test3
1064671,12.974675,79.172361,13.85,-4544,-680,17656,18244.031133496785,-1034,921,103,0,rough,test3
1064897,12.974675,79.172361,13.85,-4868,1752,16716,17498.3308918308,-1088,561,-261,0,rough,test3
1065123,12.974675,79.172361,13.85,-1448,732,13992,14085.758481530202,1473,447,202,0,rough,test3
1065348,12.974675,79.172361,13.85,-2528,-552,17416,17607.1730837179,2039,-529,323,0,rough,test3
1065576,12.974747,79.172355,14.52,-1616,-1648,11084,11321.767353200648,1444,-462,247,0,rough,test3
1065802,12.974747,79.172355,14.52,-6384,-6436,14784,17341.97820319239,-40,1317,274,0,rough,test3
1066028,12.974747,79.172355,14.52,-3484,-2364,15920,16467.33591082662,-1479,886,-467,0,rough,test3
1066254,12.974747,79.172355,14.52,-4676,276,16540,17190.48434454364,-1529,1541,-640,0,rough,test3
1066480,12.974747,79.172355,14.52,-2300,-1400,15500,15732.132722552273,-248,-100,-910,0,rough,test3
1066707,12.974747,79.172355,14.52,-3892,-612,14884,15396.612094873339,1672,840,-623,0,rough,test3
1066933,12.974747,79.172355,14.52,-2236,928,8952,9273.574499619874,1484,107,62,0,rough,test3
1067157,12.974747,79.172355,14.52,-2832,-2076,11460,11985.891706502274,254,-176,885,0,rough,test3
1067385,12.974823,79.172346,14.52,-3808,1120,16260,16737.468864795537,183,1449,1742,0,rough,test3
1067612,12.974823,79.172346,15.37,-10480,1332,14556,17985.59868339111,-923,755,1564,0,rough,test3
1067837,12.974823,79.172346,15.37,-5532,-4628,13000,14866.788758840963,-747,1221,1790,0,rough,test3
1068063,12.974823,79.172346,15.37,-3080,-3912,21440,22010.53711293752,-234,1155,2553,0,rough,test3
1068288,12.974823,79.172346,15.37,-4316,1420,14636,15325.036769939576,-2279,577,1343,0,rough,test3
1068512,12.974823,79.172346,15.37,-2316,864,13784,14003.892601701857,512,1124,1301,0,rough,test3
1068736,12.974823,79.172346,15.37,-1724,1384,19908,20030.37932741165,966,-342,1068,0,rough,test3
1068961,12.974823,79.172346,15.37,-4032,-1496,14888,15496.695905902006,-763,1271,553,0,rough,test3
1069186,12.974823,79.172346,15.37,-2232,540,15684,15851.223296641809,-126,209,730,0,rough,test3
1069413,12.974898,79.172327,15.37,-2364,-484,13304,13521.063863468733,-766,561,1040,0,rough,test3
1069641,12.974898,79.172327,16.32,-1860,3128,14928,15365.19339286037,362,240,1000,0,rough,test3
1069866,12.974898,79.172327,16.32,-4852,724,20884,21452.448251889575,207,269,1220,0,rough,test3
1070091,12.974898,79.172327,16.32,-2676,-2296,18400,18734.796289258124,-321,2215,2510,0,rough,test3
1070317,12.974898,79.172327,16.32,-2404,3288,15112,15651.284420136259,52,227,1895,0,rough,test3
1070541,12.974898,79.172327,16.32,-3800,-4536,14260,15439.00566746447,-562,341,1716,0,rough,test3
1070767,12.974898,79.172327,16.32,-3616,-172,16060,16462.947488223366,-714,1939,1801,0,rough,test3
1070993,12.974898,79.172327,16.32,-5600,-1608,14396,15530.308432223746,-985,46,1505,0,rough,test3
1071218,12.974898,79.172327,16.32,-1868,3200,16064,16485.797523929497,-905,1942,1592,0,rough,test3
1071447,12.974966,79.172283,16.28,-2324,940,12904,13145.257395730217,-1264,1542,1567,0,rough,test3
1071672,12.974966,79.172283,16.28,-308,-2564,13760,14000.234283753969,684,-1277,1277,0,rough,test3
1071897,12.974966,79.172283,16.28,-788,1468,16332,16416.76557669019,387,592,1083,0,rough,test3
1072122,12.974966,79.172283,16.28,-2620,-1572,19476,19714.21213236786,-307,382,1152,0,rough,test3
1072348,12.974966,79.172283,16.28,-1316,472,13580,13651.777906192292,561,608,1016,0,rough,test3
1072573,12.974966,79.172283,16.28,-516,868,16328,16359.195090223724,-141,1598,83,0,rough,test3
1072798,12.974966,79.172283,16.28,-5220,84,19016,19719.627582690297,-1244,329,-483,0,rough,test3
1073023,12.974966,79.172283,16.28,-2788,-1932,17092,17425.327313999012,-237,1024,516,0,rough,test3
1073249,12.974966,79.172283,16.28,-4040,-332,23212,23563.29280894332,722,120,342,0,rough,test3
1073478,12.975009,79.172227,10.78,-2452,608,14732,14947.032882816577,441,-557,-94,0,rough,test3
1073704,12.975009,79.172227,10.78,-2608,-980,18232,18443.640855319212,131,211,-692,0,rough,test3
1073929,12.975009,79.172227,10.78,228,-580,10832,10849.912810709586,824,-894,-659,0,rough,test3
1074154,12.975009,79.172227,10.78,2816,180,1856,3377.4238703485235,-23,-3465,135,0,rough,test3
1074379,12.975009,79.172227,10.78,1852,1020,18328,18449.549804805538,140,-71,1105,0,rough,test3
1074604,12.975009,79.172227,10.78,-1856,1740,10240,10551.300204240233,791,2387,624,0,rough,test3
1074829,12.975009,79.172227,10.78,-568,-884,15604,15639.338093410475,1395,1147,1286,0,rough,test3
1075054,12.975009,79.172227,10.78,-2176,-1128,14528,14733.300512783957,308,-736,1199,0,rough,test3
1075280,12.975009,79.172227,10.78,-3008,-636,14496,14818.453900458037,-940,1990,2068,0,rough,test3
1075510,12.975036,79.172185,9.04,-4980,-280,15484,16267.546096446138,-2763,222,1486,0,rough,test3
1075736,12.975036,79.172185,9.04,-848,2692,10988,11344.695324247365,-480,1005,707,0,rough,test3
1075962,12.975036,79.172185,9.04,212,-1116,9924,9988.802530834215,-36,-102,-217,0,rough,test3
1076188,12.975036,79.172185,9.04,-6060,72,15548,16687.39308579983,494,426,-514,0,rough,test3
1076413,12.975036,79.172185,9.04,-3464,956,10124,10742.839848010395,735,2945,-2557,0,rough,test3
1076639,12.975036,79.172185,9.04,-1432,-4464,20360,20892.76238317949,-145,3836,-2948,0,rough,test3
1076865,12.975036,79.172185,9.04,-1332,-1016,9024,9178.183698314171,-39,-720,-600,0,rough,test3
1077091,12.975036,79.172185,9.04,1248,2000,25492,25600.772800835526,-707,-2532,-2240,0,rough,test3
1077316,12.975036,79.172185,9.04,-2424,-1984,8388,8953.80232080204,2416,-1684,-2342,0,rough,test3
1077547,12.975059,79.172138,11.48,-5032,2544,32767,33248.59769975269,4692,2113,-958,0,rough,test3
1077772,12.975059,79.172138,11.48,-3324,-20,7924,8592.971081063872,600,2358,1225,0,rough,test3
1077997,12.975059,79.172138,11.48,-3336,16,29784,29970.248714350037,-1909,-2536,2058,0,rough,test3
1078223,12.975059,79.172138,11.48,-484,1196,9880,9963.888397608636,-1319,2846,2362,0,rough,test3
1078448,12.975059,79.172138,11.48,8652,656,2864,9137.282747075304,666,-3665,1496,0,rough,test3
1078673,12.975059,79.172138,11.48,-2328,5184,13028,14213.452219640378,2922,-820,1279,0,rough,test3
1078899,12.975059,79.172138,11.48,-6204,-1932,14892,16247.889216756741,-1758,5380,355,0,rough,test3
1079125,12.975059,79.172138,11.48,568,1744,28184,28243.6190315618,803,-842,372,0,rough,test3
1079351,12.975059,79.172138,11.48,-1408,-936,6844,7049.74439252942,1909,41,186,0,rough,test3
1079579,12.975096,79.172094,11.41,-3340,-2468,22404,22785.64987003882,1629,8,460,0,rough,test3
1079804,12.975096,79.172094,11.41,-5696,-2296,14240,15507.857105351468,196,976,1080,0,rough,test3
1080029,12.975096,79.172094,11.41,-1240,-1616,15744,15875.219431554324,-1568,129,3865,0,rough,test3
1080255,12.975096,79.172094,11.41,-4680,44,13280,14080.580101686151,-1426,-58,3443,0,rough,test3
1080481,12.975096,79.172094,11.41,-4188,1416,9524,10500.046476087618,-2021,2778,1661,0,rough,test3
1080706,12.975096,79.172094,11.41,-3980,-908,19076,19507.912240934445,-855,618,54,0,rough,test3
1080931,12.975096,79.172094,11.41,-6168,-3208,13596,15270.451990691041,-11,920,308,0,rough,test3
1081157,12.975096,79.172094,11.41,-7640,-3716,16848,18868.846281635768,469,-125,1691,0,rough,test3
1081383,12.975096,79.172094,11.41,-2708,-4800,12132,13325.114933838282,-1120,1151,2325,0,rough,test3
1081613,12.975119,79.172049,10.15,-1848,68,25012,25080.268579104173,40,-426,2795,0,rough,test3
1081838,12.975119,79.172049,10.15,-2724,-360,7448,7938.669913782787,9,2957,-1329,0,rough,test3
1082064,12.975119,79.172049,10.15,-2204,-1620,18524,18724.865606994354,-1895,-1371,-1582,0,rough,test3
1082291,12.975119,79.172049,10.15,-5108,-760,7696,9268.10012893689,221,-271,-1260,0,rough,test3
1082517,12.975119,79.172049,10.15,-2412,-984,17944,18132.102360178756,967,-693,-431,0,rough,test3
1082743,12.975119,79.172049,10.15,-2004,1852,16300,16526.824256341566,-636,2313,-449,0,rough,test3
1082968,12.975119,79.172049,10.15,-1476,-708,21356,21418.65019089672,1107,-325,123,0,rough,test3
1083194,12.975119,79.172049,10.15,-1720,-264,15600,15696.75431418865,966,-306,27,0,rough,test3
1083423,12.975127,79.17199,10.15,-832,-876,13032,13087.880806303212,-363,-80,371,0,rough,test3
1083652,12.975127,79.17199,12.02,-1444,984,17228,17316.390385989802,382,-999,117,0,rough,test3
1083880,12.975127,79.17199,12.02,-100,2704,16020,16246.907890426412,743,1094,-102,0,rough,test3
1084106,12.975127,79.17199,12.02,-3704,-1560,17496,17951.691619454698,-644,1836,120,0,rough,test3
1084332,12.975127,79.17199,12.02,-1276,428,11000,11082.028695144225,391,-1327,1606,0,rough,test3
1084557,12.975127,79.17199,12.02,-3128,-1568,17472,17818.916689855196,-542,311,1840,0,rough,test3
1084784,12.975127,79.17199,12.02,-3908,-152,15332,15822.95143138599,-1527,-294,1177,0,rough,test3
1085010,12.975127,79.17199,12.02,-2524,1872,13604,13962.226756502703,231,-640,-694,0,rough,test3
1085236,12.975127,79.17199,12.02,-36,784,13304,13327.12902316174,1389,-965,-1524,0,rough,test3
1085467,12.975134,79.171939,8.63,-1016,-4196,14748,15366.918233660255,-177,1692,-1492,0,rough,test3
1085694,12.975134,79.171939,8.63,584,-2060,17932,18059.382049228596,921,284,-2631,0,rough,test3
1085919,12.975134,79.171939,8.63,-120,-2096,7436,7726.688294476489,1872,1784,-1891,0,rough,test3
1086146,12.975134,79.171939,8.63,-2824,-1248,22076,22290.855883074568,2180,313,-708,0,rough,test3
1086374,12.975134,79.171939,8.63,-396,-1060,11804,11858.112497358085,315,218,179,0,rough,test3
1086600,12.975134,79.171939,8.63,-7208,-9108,18840,22132.70268177838,383,1549,634,0,rough,test3
1086826,12.975134,79.171939,8.63,-1488,-4932,23732,24284.698721623045,-3032,-2312,471,0,rough,test3
1087053,12.975134,79.171939,8.63,-4924,200,16884,17588.497150126273,23,-1317,1028,0,rough,test3
1087279,12.975134,79.171939,8.63,112,-888,21244,21262.84609359716,-986,1456,-2063,0,rough,test3
1087509,12.975148,79.171892,9.28,-3492,988,14108,14567.28773656922,-99,1051,-1556,0,rough,test3
1087736,12.975148,79.171892,9.28,-4668,-824,19404,19974.594263714094,220,85,-1417,0,rough,test3
1087961,12.975148,79.171892,9.28,-4752,-2300,13900,14868.809770792011,600,-758,-1655,0,rough,test3
1088188,12.975148,79.171892,9.28,-2168,884,15036,15217.193433744607,1635,280,-1446,0,rough,test3
1088413,12.975148,79.171892,9.28,-4408,388,12460,13222.42821875014,925,3537,-676,0,rough,test3
1088639,12.975148,79.171892,9.28,-4828,-1236,18432,19093.870849044728,388,78,703,0,rough,test3
1088864,12.975148,79.171892,9.28,-4696,-920,21036,21573.41215477978,-1791,-126,269,0,rough,test3
1089091,12.975148,79.171892,9.28,-1600,1696,12688,12900.455805900814,-290,1161,-73,0,rough,test3
1089318,12.975148,79.171892,9.28,-3200,-716,14160,14534.725866007931,-267,-87,-1410,0,rough,test3
1089548,12.97517,79.171852,9.74,-5644,-2448,16364,17482.217708288616,-1745,-597,-2006,0,rough,test3
1089776,12.97517,79.171852,9.74,-2452,80,17388,17560.21776630347,65,243,-1440,0,rough,test3
1090001,12.97517,79.171852,9.74,-2304,2908,9956,10624.820751429173,1015,-2,-2052,0,rough,test3
1090226,12.97517,79.171852,9.74,-4388,852,13032,13777.281008965449,540,579,-2738,0,rough,test3
1090452,12.97517,79.171852,9.74,2284,24,7652,7985.6330995106455,2872,-1619,-2375,0,rough,test3
1090677,12.97517,79.171852,9.74,-4208,-936,9472,10406.831602365823,3317,1289,487,0,rough,test3
1090902,12.97517,79.171852,9.74,-3688,1632,15036,15567.468130688432,758,2223,2143,0,rough,test3
1091127,12.97517,79.171852,9.74,-3524,1500,16056,16506.474850797185,-743,889,2560,0,rough,test3
1091353,12.975206,79.171813,9.74,-6108,4004,14324,16078.45315943048,-693,4592,1378,0,rough,test3
1091582,12.975206,79.171813,11.2,-5592,-1864,15600,16676.479244732684,-1634,2243,1905,0,rough,test3
1091808,12.975206,79.171813,11.2,-2400,-916,21928,22077.958238931424,-1773,-681,864,0,rough,test3
1092034,12.975206,79.171813,11.2,-2520,-796,15168,15396.500901178813,-1342,-327,394,0,rough,test3
1092260,12.975206,79.171813,11.2,-7788,844,25508,26683.765551361,-949,1806,204,0,rough,test3
1092485,12.975206,79.171813,11.2,-6800,4876,24176,25583.087225743497,-4250,5125,-1592,0,rough,test3
1092711,12.975206,79.171813,11.2,-2948,1004,16824,17109.81285695434,576,522,-1437,0,rough,test3
1092936,12.975206,79.171813,11.2,-1088,-1468,9628,9799.854692800296,1574,312,-378,0,rough,test3
1093162,12.975206,79.171813,11.2,-2536,2440,18464,18796.387738073503,518,1235,-541,0,rough,test3
1093390,12.975239,79.171773,11.2,-5932,-740,12616,13960.64754945128,1398,791,-3,0,rough,test3
1093617,12.975239,79.171773,10.46,-324,-1180,18212,18253.06330455247,-2265,1335,713,0,rough,test3
1093843,12.975239,79.171773,10.46,-4180,420,18292,18768.219521307823,-366,6,-281,0,rough,test3
1094068,12.975239,79.171773,10.46,-2148,-3028,19232,19587.049599161175,132,1611,421,0,rough,test3
1094293,12.975239,79.171773,10.46,-6112,-2380,18528,19654.71261555355,-1948,-126,-110,0,rough,test3
1094519,12.975239,79.171773,10.46,-4412,-1620,15964,16641.497528768257,-482,1444,502,0,rough,test3
1094744,12.975239,79.171773,10.46,-5856,-760,18252,19183.478308169248,-325,1560,-199,0,rough,test3
1094970,12.975239,79.171773,10.46,484,-2564,10472,10792.179390651361,41,-523,-1313,0,rough,test3
1095195,12.975239,79.171773,10.46,-3892,-1640,13744,14378.27527904512,1602,795,-449,0,rough,test3
1095425,12.975271,79.171733,9.63,2596,-3220,12276,12954.06469028158,4717,-2224,580,0,rough,test3
1095650,12.975271,79.171733,9.63,-1752,1548,19828,19965.35479274035,546,-301,-570,0,rough,test3
1095877,12.975271,79.171733,9.63,-5068,-1124,9944,11217.447838077964,97,3945,57,0,rough,test3
1096102,12.975271,79.171733,9.63,-3852,-944,18496,18916.422917666016,1001,1016,1040,0,rough,test3
1096328,12.975271,79.171733,9.63,-7132,528,15328,16914.248194939082,-673,644,2230,0,rough,test3
1096553,12.975271,79.171733,9.63,-3872,-284,15812,16281.657900840442,-575,-1000,2353,0,rough,test3
1096780,12.975271,79.171733,9.63,2952,-1616,14296,14686.775548090875,982,1599,2223,0,rough,test3
1097005,12.975271,79.171733,9.63,-4420,-600,18580,19107.925057420547,-1426,294,2780,0,rough,test3
1097231,12.975271,79.171733,9.63,-3064,140,13596,13937.679577318457,-775,2215,2249,0,rough,test3
1097459,12.975302,79.171692,9.63,-2192,-24,16456,16601.366690727606,835,-141,-779,0,rough,test3
1097688,12.975302,79.171692,11.19,-504,-2204,12968,13163.611054722029,-764,-790,-170,0,rough,test3
1097916,12.975302,79.171692,11.19,-756,1048,12260,12327.913043171582,-39,1107,540,0,rough,test3
1098141,12.975302,79.171692,11.19,2612,-1452,7656,8218.587713226647,2285,2540,-1325,0,rough,test3
1098366,12.975302,79.171692,11.19,-9836,124,14008,17116.843634268556,-2454,2694,-2190,0,rough,test3
1098592,12.975302,79.171692,11.19,-9144,-1912,25528,27183.58445827187,-3367,-4545,-3483,0,rough,test3
1098819,12.975302,79.171692,11.19,-3068,-148,9360,9851.097806843662,-1719,-634,-2796,0,rough,test3
1099046,12.975302,79.171692,11.19,-208,-928,21940,21960.602177536024,-1499,3098,-3412,0,rough,test3
1099272,12.975302,79.171692,11.19,-2384,2756,12664,13177.85597128759,2147,4036,-3737,0,rough,test3
1099501,12.975324,79.171649,7.32,-340,-2200,10756,10983.949016633316,466,-1385,-923,0,rough,test3
1099727,12.975324,79.171649,7.32,-4580,-3288,16332,17277.776708824545,1652,-1359,-575,0,rough,test3
1099953,12.975324,79.171649,7.32,-3140,-4732,11144,12507.604087114367,-519,-1020,354,0,rough,test3
1100180,12.975324,79.171649,7.32,-2612,-2156,15920,16276.279673193134,162,846,821,0,rough,test3
1100405,12.975324,79.171649,7.32,2104,3116,4876,6157.243539117159,537,2139,596,0,rough,test3
1100630,12.975324,79.171649,7.32,-4072,-1716,22416,22847.382694742082,203,-673,-393,0,rough,test3
1100856,12.975324,79.171649,7.32,2856,1160,14060,14393.954842224564,2646,-1334,-931,0,rough,test3
1101082,12.975324,79.171649,7.32,3072,732,16160,16465.679700516466,3262,477,-1509,0,rough,test3
1101308,12.975324,79.171649,7.32,-3868,-2928,11460,12444.525221960057,1938,-1331,-616,0,rough,test3
1101538,12.975362,79.171624,9.26,-128,928,18720,18743.424660397577,1840,1755,3023,0,rough,test3
1101763,12.975362,79.171624,9.26,-1776,1792,10832,11121.945153614093,-1810,2461,4208,0,rough,test3
1101988,12.975362,79.171624,9.26,-2752,-1208,17500,17756.20364830275,-1112,134,2747,0,rough,test3
1102214,12.975362,79.171624,9.26,-3316,1672,17220,17615.897365731897,660,-194,3135,0,rough,test3
1102439,12.975362,79.171624,9.26,-1408,1188,14252,14370.571039454207,-391,1690,3629,0,rough,test3
1102664,12.975362,79.171624,9.26,-4544,-1564,15332,16067.490656602231,-941,244,4385,0,rough,test3
1102891,12.975362,79.171624,9.26,-3752,120,18348,18728.08073455473,-1265,1362,4978,0,rough,test3
1103116,12.975362,79.171624,9.26,-1952,760,10728,10930.594128408575,-2175,3974,5111,0,rough,test3
1103343,12.975389,79.171594,9.26,-3360,-2476,19328,19773.51157483162,-756,2120,3834,0,rough,test3
1103571,12.975389,79.171594,9.2,-3424,1708,18676,19063.9454468376,-529,1168,3622,0,rough,test3
1103796,12.975389,79.171594,9.2,-3780,-2396,11148,12012.789850821498,-509,1295,4321,0,rough,test3
1104022,12.975389,79.171594,9.2,-5456,2108,16384,17396.754180018754,-1477,2970,4569,0,rough,test3
1104246,12.975389,79.171594,9.2,-5020,-4812,14580,16153.39419441004,-2451,2145,5072,0,rough,test3
1104472,12.975389,79.171594,9.2,-2976,820,4684,5609.70872684135,-4226,1277,3638,0,rough,test3
1104697,12.975389,79.171594,9.2,-6912,-644,15820,17276.078258678965,-328,-1100,980,0,rough,test3
1104923,12.975389,79.171594,9.2,2556,636,25100,25237.821459072096,849,-2122,2628,0,rough,test3
1105148,12.975389,79.171594,9.2,-2880,1100,18160,18419.82627496796,1543,-744,4640,0,rough,test3
1105375,12.975373,79.171554,9.2,-2912,-8020,14576,16889.639427767546,-3137,4023,4280,0,rough,test3
1105604,12.975373,79.171554,10.22,-9668,-100,21496,23570.282985148904,-1620,1620,4272,0,rough,test3
1105830,12.975373,79.171554,10.22,-6140,196,19340,20292.205794343798,-2482,-958,2072,0,rough,test3
1106056,12.975373,79.171554,10.22,-4688,2576,13480,14502.534950828423,-169,3337,-501,0,rough,test3
1106282,12.975373,79.171554,10.22,-2576,-76,20308,20470.867495052575,401,163,-1457,0,rough,test3
1106508,12.975373,79.171554,10.22,-3304,776,12000,12470.709362341822,-872,804,-782,0,rough,test3
1106734,12.975373,79.171554,10.22,-2996,2084,16108,16516.256718760458,1504,278,-592,0,rough,test3
1106959,12.975373,79.171554,10.22,-2840,2660,18948,19343.420173278562,235,-2549,-596,0,rough,test3
1107184,12.975373,79.171554,10.22,-2928,1588,11292,11773.028157615185,1520,3317,-18,0,rough,test3
1107412,12.975332,79.171529,10.09,-5308,-2948,15664,16799.597138026853,-256,2342,-1540,0,rough,test3
1107639,12.975332,79.171529,10.09,708,-1296,4096,4354.0895718852635,638,-3364,-1383,0,rough,test3
1107865,12.975332,79.171529,10.09,-4964,-232,16636,17362.362051287837,951,325,303,0,rough,test3
1108091,12.975332,79.171529,10.09,-4044,1052,12716,13384.965296929238,-348,6136,1550,0,rough,test3
1108316,12.975332,79.171529,10.09,-2148,436,17360,17497.81700670115,-187,1333,1085,0,rough,test3
1108541,12.975332,79.171529,10.09,-4960,-2180,15176,16114.123494624211,865,-3089,2310,0,rough,test3
1108767,12.975332,79.171529,10.09,-4780,-440,11856,12790.884879475696,-1287,518,2504,0,rough,test3
1108993,12.975332,79.171529,10.09,-1172,1816,19288,19408.71927768548,-1411,1074,2004,0,rough,test3
1109217,12.975332,79.171529,10.09,-864,4320,16196,16784.496179510425,1256,-474,1337,0,rough,test3
1109446,12.97529,79.171503,8.89,3144,5824,4760,8152.380756564306,6186,2272,255,0,rough,test3
1109671,12.97529,79.171503,8.89,-5212,-2764,21204,22009.41289539546,806,-539,-2058,0,rough,test3
1109897,12.97529,79.171503,8.89,9220,-8676,26368,29249.83418756421,3820,-910,225,0,rough,test3
1110122,12.97529,79.171503,8.89,-6004,8,8652,10531.153023292369,-539,2151,1058,0,rough,test3
1110347,12.97529,79.171503,8.89,72,296,23656,23657.961366102532,-2219,-640,-521,0,rough,test3
1110572,12.97529,79.171503,8.89,-1824,260,1956,2687.1010401546123,1242,1613,-1939,0,rough,test3
1110797,12.97529,79.171503,8.89,-1464,-2564,14212,14515.45162921223,547,95,-1756,0,rough,test3
1111023,12.97529,79.171503,8.89,-3636,4348,7092,9078.659812990021,-1089,1271,-759,0,rough,test3
1111249,12.97529,79.171503,8.89,-2372,1284,13324,13594.264084532124,-1337,934,164,0,rough,test3
1111479,12.975247,79.171482,9.57,-4212,4056,16640,17637.50776045187,-714,-1264,-1496,0,rough,test3
1111705,12.975247,79.171482,9.57,-6140,-240,8324,10346.312193240643,1703,2197,-1250,0,rough,test3
1111931,12.975247,79.171482,9.57,-7004,-796,18248,19562.186380872667,136,-138,1098,0,rough,test3
1112156,12.975247,79.171482,9.57,-4164,-428,12848,13512.704540542578,-1817,-333,460,0,rough,test3
1112382,12.975247,79.171482,9.57,-2452,400,12668,12909.319424353866,546,427,-609,0,rough,test3
1112607,12.975247,79.171482,9.57,-4560,-920,21840,22329.926108252126,164,499,-31,0,rough,test3
1112833,12.975247,79.171482,9.57,-780,912,10128,10198.849346862615,278,670,-709,0,rough,test3
1113058,12.975247,79.171482,9.57,740,-1504,15424,15514.812019486411,-621,-72,-1082,0,rough,test3
1113284,12.975247,79.171482,9.57,-1752,3216,18760,19114.12462029062,148,1175,-2584,0,rough,test3
1113513,12.975206,79.171451,10.56,-3476,-2008,12116,12763.702284212053,1396,-1690,-3898,0,rough,test3
1113740,12.975206,79.171451,10.56,-1144,-5484,18824,19639.90753542389,765,736,-2707,0,rough,test3
1113966,12.975206,79.171451,10.56,-5056,-828,17344,18084.884738366458,-36,2930,-351,0,rough,test3
1114192,12.975206,79.171451,10.56,-2672,-3048,20304,20704.64450310606,1376,-1410,420,0,rough,test3
1114417,12.975206,79.171451,10.56,-5460,-1072,13344,14457.631894608467,589,-386,282,0,rough,test3
1114643,12.975206,79.171451,10.56,776,1876,18520,18630.94071699011,823,-495,1353,0,rough,test3
1114868,12.975206,79.171451,10.56,-3540,608,7748,8540.06838380115,801,4169,708,0,rough,test3
1115092,12.975206,79.171451,10.56,-4200,-884,16492,17041.34736457185,694,-503,1110,0,rough,test3
1115318,12.975206,79.171451,10.56,-6780,-6676,17376,19810.672679139392,-2626,622,379,0,rough,test3
1115546,12.975178,79.171408,8.78,-3892,2000,18804,19306.425873268206,-528,-430,553,0,rough,test3
1115772,12.975178,79.171408,8.78,-4744,-4440,23888,24755.922119767627,-2329,1537,-1654,0,rough,test3
1115998,12.975178,79.171408,8.78,-5380,764,13216,14289.532952479587,1266,-115,-2256,0,rough,test3
1116223,12.975178,79.171408,8.78,-4500,-2196,16120,16879.775353955396,2084,-185,-1536,0,rough,test3
1116449,12.975178,79.171408,8.78,-6368,784,16396,17606.671917202297,798,1190,-1518,0,rough,test3
1116675,12.975178,79.171408,8.78,-3192,980,8632,9255.305937677047,1554,-31,-968,0,rough,test3
1116901,12.975178,79.171408,8.78,-2408,984,16216,16423.318056957916,255,-42,-1254,0,rough,test3
1117127,12.975178,79.171408,8.78,-4552,-3472,15052,16103.980625919792,403,1144,83,0,rough,test3
1117354,12.975152,79.171368,8.78,3912,2944,10364,11462.258765182367,2740,-1506,-680,0,rough,test3
1117581,12.975152,79.171368,9.65,-3088,-1368,15884,16239.107857268515,4011,196,868,0,rough,test3
1117806,12.975152,79.171368,9.65,-2560,1956,13796,14167.18574735293,-87,2050,1552,0,rough,test3
1118031,12.975152,79.171368,9.65,1072,3376,26388,26624.670965103025,-875,-792,820,0,rough,test3
1118256,12.975152,79.171368,9.65,-3100,824,6832,7547.529397094125,98,495,-73,0,rough,test3
1118481,12.975152,79.171368,9.65,-124,1168,25356,25383.19002804809,-1430,-512,243,0,rough,test3
1118707,12.975152,79.171368,9.65,-4584,-592,11404,12305.069524387092,26,1017,-319,0,rough,test3
1118933,12.975152,79.171368,9.65,-2776,260,14632,14895.274418418749,566,127,-382,0,rough,test3
1119157,12.975152,79.171368,9.65,-4300,-4448,16392,17520.62692942236,-826,160,-886,0,rough,test3
1119386,12.975134,79.171325,9.65,-5236,1952,14356,15405.217817350069,-196,867,-1324,0,rough,test3
1119613,12.975134,79.171325,9.0,-1244,-1264,21576,21648.764583689295,563,-1281,-930,0,rough,test3
1119840,12.975134,79.171325,9.0,-4692,1888,21108,21705.461801122776,86,873,-956,0,rough,test3
1120066,12.975134,79.171325,9.0,-4564,316,18284,18847.668503027104,159,2281,-740,0,rough,test3
1120291,12.975134,79.171325,9.0,-2592,740,9588,9959.709232703533,936,-166,208,0,rough,test3
1120517,12.975134,79.171325,9.0,240,-1920,15064,15187.76138869715,-1257,-1187,-353,0,rough,test3
1120743,12.975134,79.171325,9.0,-5628,1032,18704,19559.62739931413,20,3003,-915,0,rough,test3
1120968,12.975134,79.171325,9.0,-2540,-2564,19328,19662.077204608875,-1767,1617,-328,0,rough,test3
1121195,12.975134,79.171325,9.0,-4052,-1728,22732,23154.880954131462,-1389,-446,373,0,rough,test3
1121426,12.975124,79.17128,10.15,-5680,1408,14952,16056.374684218103,277,472,-471,0,rough,test3
1121652,12.975124,79.17128,10.15,-1468,-2084,16200,16399.331693700206,214,2442,-1093,0,rough,test3
1121878,12.975124,79.17128,10.15,-1628,384,10824,10952.479901830453,2304,305,1948,0,rough,test3
1122102,12.975124,79.17128,10.15,-5332,-216,19492,20209.27866105072,-2262,3,2272,0,rough,test3
1122329,12.975124,79.17128,10.15,4540,-2740,26464,26990.044386773432,-681,1627,-526,0,rough,test3
1122555,12.975124,79.17128,10.15,-2156,652,14968,15136.527474952767,1952,2228,-2143,0,rough,test3
1122780,12.975124,79.17128,10.15,152,272,13820,13823.512144169441,469,-599,-362,0,rough,test3
1123006,12.975124,79.17128,10.15,624,1276,4564,4779.921338264889,-216,-1349,-40,0,rough,test3
